customer_id,purchase_date,purchase_amount,last_purchase_date,interaction_count,CLV
706,2022-08-12,420.1,2023-07-22,19,5120.34
706,2022-07-12,102.27,2023-07-22,43,5120.34
706,2022-10-21,347.03,2023-07-22,34,5120.34
706,2022-11-07,258.97,2023-07-22,40,5120.34
706,2022-10-29,205.22,2023-07-22,1,5120.34
706,2022-07-05,455.51,2023-07-22,49,5120.34
706,2023-05-25,305.58,2023-07-22,47,5120.34
706,2023-02-10,376.88,2023-07-22,33,5120.34
706,2022-11-06,268.84,2023-07-22,32,5120.34
706,2022-11-13,355.05,2023-07-22,28,5120.34
706,2023-03-26,480.19,2023-07-22,15,5120.34
706,2022-09-17,70.19,2023-07-22,22,5120.34
706,2022-06-21,161.71,2023-07-22,14,5120.34
706,2022-11-20,135.01,2023-07-22,40,5120.34
707,2023-02-12,262.41,2023-12-24,4,6415.320000000001
707,2023-06-04,408.47,2023-12-24,31,6415.320000000001
707,2022-12-14,454.17,2023-12-24,8,6415.320000000001
707,2022-10-28,189.45,2023-12-24,0,6415.320000000001
707,2022-11-09,383.51,2023-12-24,15,6415.320000000001
707,2023-04-19,431.24,2023-12-24,34,6415.320000000001
707,2023-05-05,398.47,2023-12-24,43,6415.320000000001
707,2023-06-21,366.04,2023-12-24,42,6415.320000000001
707,2022-09-02,151.77,2023-12-24,19,6415.320000000001
707,2023-08-21,394.54,2023-12-24,25,6415.320000000001
707,2023-07-22,230.58,2023-12-24,36,6415.320000000001
707,2022-11-21,470.1,2023-12-24,8,6415.320000000001
707,2023-01-07,436.7,2023-12-24,32,6415.320000000001
707,2022-12-30,356.29,2023-12-24,6,6415.320000000001
707,2022-07-14,198.74,2023-12-24,16,6415.320000000001
707,2022-11-18,217.83,2023-12-24,50,6415.320000000001
707,2022-09-24,183.77,2023-12-24,20,6415.320000000001
707,2023-10-02,416.04,2023-12-24,48,6415.320000000001
707,2022-10-31,450.56,2023-12-24,35,6415.320000000001
707,2023-08-11,14.64,2023-12-24,30,6415.320000000001
708,2022-07-08,169.22,2024-03-24,26,169.22
709,2023-04-18,388.59,2023-08-30,40,388.59
710,2023-11-03,320.43,2024-04-13,17,3841.94
710,2023-04-18,397.84,2024-04-13,25,3841.94
710,2024-03-18,30.12,2024-04-13,1,3841.94
710,2023-10-30,109.95,2024-04-13,2,3841.94
710,2023-02-15,450.26,2024-04-13,8,3841.94
710,2023-08-27,101.67,2024-04-13,27,3841.94
710,2024-02-25,317.11,2024-04-13,16,3841.94
710,2023-09-12,309.82,2024-04-13,9,3841.94
710,2022-07-03,100.63,2024-04-13,23,3841.94
710,2022-10-30,304.49,2024-04-13,21,3841.94
710,2024-01-18,308.7,2024-04-13,35,3841.94
710,2023-10-31,195.49,2024-04-13,23,3841.94
710,2024-04-11,125.79,2024-04-13,18,3841.94
710,2023-05-24,77.06,2024-04-13,37,3841.94
710,2023-02-14,399.92,2024-04-13,35,3841.94
710,2022-07-16,292.66,2024-04-13,2,3841.94
711,2022-07-10,430.45,2023-11-12,31,1641.0900000000001
711,2022-12-09,469.81,2023-11-12,45,1641.0900000000001
711,2023-06-06,208.4,2023-11-12,50,1641.0900000000001
711,2022-10-29,279.91,2023-11-12,33,1641.0900000000001
711,2022-09-27,252.52,2023-11-12,29,1641.0900000000001
712,2023-09-30,330.37,2024-02-16,32,3792.88
712,2023-05-14,131.45,2024-02-16,16,3792.88
712,2023-03-19,358.99,2024-02-16,4,3792.88
712,2022-08-03,135.84,2024-02-16,15,3792.88
712,2022-08-18,163.89,2024-02-16,35,3792.88
712,2022-09-17,35.23,2024-02-16,43,3792.88
712,2023-11-16,118.78,2024-02-16,24,3792.88
712,2022-10-23,479.2,2024-02-16,1,3792.88
712,2024-02-05,392.79,2024-02-16,32,3792.88
712,2023-07-01,362.84,2024-02-16,37,3792.88
712,2023-08-23,414.65,2024-02-16,46,3792.88
712,2022-11-30,67.88,2024-02-16,8,3792.88
712,2023-12-27,445.01,2024-02-16,15,3792.88
712,2023-01-19,55.91,2024-02-16,28,3792.88
712,2023-05-20,300.05,2024-02-16,47,3792.88
713,2022-12-07,493.11,2023-12-07,12,493.11
714,2023-03-01,153.17,2024-05-23,27,2591.36
714,2023-10-28,88.04,2024-05-23,34,2591.36
714,2023-06-20,188.76,2024-05-23,19,2591.36
714,2023-01-08,43.16,2024-05-23,8,2591.36
714,2023-04-03,213.43,2024-05-23,48,2591.36
714,2022-08-13,318.18,2024-05-23,35,2591.36
714,2023-02-22,107.73,2024-05-23,4,2591.36
714,2023-09-25,131.64,2024-05-23,11,2591.36
714,2023-03-24,232.69,2024-05-23,38,2591.36
714,2022-10-21,455.68,2024-05-23,12,2591.36
714,2023-04-29,412.29,2024-05-23,36,2591.36
714,2022-07-29,49.24,2024-05-23,4,2591.36
714,2022-10-03,197.35,2024-05-23,43,2591.36
715,2023-05-09,427.64,2023-12-09,13,606.25
715,2023-03-31,178.61,2023-12-09,15,606.25
716,2023-09-17,395.47,2024-03-21,12,1082.05
716,2023-02-19,82.63,2024-03-21,17,1082.05
716,2023-02-02,361.42,2024-03-21,42,1082.05
716,2023-09-12,107.21,2024-03-21,5,1082.05
716,2022-12-01,135.32,2024-03-21,47,1082.05
717,2022-12-23,91.76,2023-11-24,4,2613.67
717,2023-08-18,104.7,2023-11-24,44,2613.67
717,2022-12-20,374.82,2023-11-24,36,2613.67
717,2023-01-24,75.39,2023-11-24,22,2613.67
717,2022-10-16,289.68,2023-11-24,50,2613.67
717,2022-11-10,464.58,2023-11-24,20,2613.67
717,2022-12-11,332.57,2023-11-24,28,2613.67
717,2023-02-17,25.17,2023-11-24,40,2613.67
717,2023-04-22,63.57,2023-11-24,10,2613.67
717,2023-04-16,308.74,2023-11-24,29,2613.67
717,2022-07-07,251.89,2023-11-24,20,2613.67
717,2022-09-26,230.8,2023-11-24,15,2613.67
718,2023-06-06,193.71,2023-12-27,16,4682.96
718,2023-03-15,446.07,2023-12-27,20,4682.96
718,2023-04-02,266.84,2023-12-27,36,4682.96
718,2023-02-03,319.49,2023-12-27,24,4682.96
718,2023-10-16,18.35,2023-12-27,37,4682.96
718,2023-11-15,292.18,2023-12-27,19,4682.96
718,2023-05-21,461.46,2023-12-27,34,4682.96
718,2023-06-14,154.08,2023-12-27,7,4682.96
718,2023-11-28,399.73,2023-12-27,40,4682.96
718,2023-01-03,248.46,2023-12-27,49,4682.96
718,2022-08-06,84.36,2023-12-27,9,4682.96
718,2022-07-16,317.11,2023-12-27,47,4682.96
718,2023-12-01,494.79,2023-12-27,30,4682.96
718,2023-01-23,22.99,2023-12-27,49,4682.96
718,2023-07-02,220.85,2023-12-27,32,4682.96
718,2023-11-25,65.1,2023-12-27,13,4682.96
718,2023-01-18,174.92,2023-12-27,50,4682.96
718,2022-09-17,145.67,2023-12-27,30,4682.96
718,2023-02-02,356.8,2023-12-27,10,4682.96
719,2022-09-30,282.74,2024-05-17,26,3136.74
719,2023-07-17,237.04,2024-05-17,6,3136.74
719,2023-10-05,241.84,2024-05-17,50,3136.74
719,2023-03-10,241.13,2024-05-17,17,3136.74
719,2024-03-26,181.16,2024-05-17,17,3136.74
719,2023-05-29,454.0,2024-05-17,6,3136.74
719,2024-01-09,298.61,2024-05-17,24,3136.74
719,2023-09-21,43.34,2024-05-17,45,3136.74
719,2023-09-30,190.08,2024-05-17,38,3136.74
719,2022-10-12,412.59,2024-05-17,26,3136.74
719,2024-03-24,106.36,2024-05-17,6,3136.74
719,2023-11-26,447.85,2024-05-17,32,3136.74
720,2023-10-31,256.01,2024-06-04,13,2831.24
720,2023-09-01,22.7,2024-06-04,7,2831.24
720,2023-03-03,370.11,2024-06-04,24,2831.24
720,2022-07-26,473.68,2024-06-04,26,2831.24
720,2023-05-03,394.04,2024-06-04,4,2831.24
720,2023-07-22,310.83,2024-06-04,48,2831.24
720,2023-03-03,178.58,2024-06-04,34,2831.24
720,2023-01-09,289.05,2024-06-04,21,2831.24
720,2022-10-27,467.87,2024-06-04,29,2831.24
720,2024-05-31,68.37,2024-06-04,21,2831.24
721,2023-03-24,160.77,2024-04-16,2,2006.8400000000001
721,2023-04-21,35.88,2024-04-16,32,2006.8400000000001
721,2023-04-29,99.34,2024-04-16,48,2006.8400000000001
721,2023-03-25,60.91,2024-04-16,7,2006.8400000000001
721,2022-07-21,332.81,2024-04-16,12,2006.8400000000001
721,2023-06-07,376.41,2024-04-16,31,2006.8400000000001
721,2023-01-06,269.05,2024-04-16,14,2006.8400000000001
721,2023-03-23,261.93,2024-04-16,50,2006.8400000000001
721,2023-02-01,409.74,2024-04-16,3,2006.8400000000001
722,2023-08-14,212.21,2024-04-23,45,5526.46
722,2023-07-26,302.14,2024-04-23,1,5526.46
722,2023-09-22,417.46,2024-04-23,37,5526.46
722,2022-09-25,140.77,2024-04-23,12,5526.46
722,2023-05-25,307.56,2024-04-23,35,5526.46
722,2022-11-05,487.77,2024-04-23,1,5526.46
722,2024-02-07,459.63,2024-04-23,34,5526.46
722,2022-12-19,413.7,2024-04-23,44,5526.46
722,2023-03-26,188.93,2024-04-23,43,5526.46
722,2023-10-11,106.95,2024-04-23,31,5526.46
722,2022-11-02,226.41,2024-04-23,4,5526.46
722,2023-01-22,169.97,2024-04-23,30,5526.46
722,2023-04-13,355.82,2024-04-23,18,5526.46
722,2023-02-18,353.35,2024-04-23,7,5526.46
722,2023-10-13,185.83,2024-04-23,11,5526.46
722,2022-06-21,471.16,2024-04-23,17,5526.46
722,2023-11-18,337.25,2024-04-23,2,5526.46
722,2024-04-18,389.55,2024-04-23,11,5526.46
723,2022-08-09,361.95,2024-05-31,43,809.62
723,2024-02-07,447.67,2024-05-31,44,809.62
724,2023-06-21,487.0,2023-11-09,0,717.56
724,2023-06-28,230.56,2023-11-09,33,717.56
725,2023-07-20,284.15,2024-06-17,7,3964.6
725,2022-09-21,431.54,2024-06-17,36,3964.6
725,2023-08-16,143.96,2024-06-17,14,3964.6
725,2023-10-12,481.75,2024-06-17,47,3964.6
725,2022-06-29,453.22,2024-06-17,18,3964.6
725,2023-12-09,493.42,2024-06-17,37,3964.6
725,2023-05-30,254.79,2024-06-17,1,3964.6
725,2023-03-05,276.41,2024-06-17,7,3964.6
725,2024-02-11,389.07,2024-06-17,41,3964.6
725,2023-09-10,426.54,2024-06-17,3,3964.6
725,2024-02-05,329.75,2024-06-17,45,3964.6
726,2023-11-14,474.63,2024-03-09,29,2448.22
726,2023-07-17,113.16,2024-03-09,17,2448.22
726,2022-08-04,155.97,2024-03-09,49,2448.22
726,2023-02-10,416.31,2024-03-09,5,2448.22
726,2023-12-14,201.7,2024-03-09,36,2448.22
726,2023-07-21,130.9,2024-03-09,39,2448.22
726,2022-07-08,481.63,2024-03-09,2,2448.22
726,2024-03-06,394.81,2024-03-09,7,2448.22
726,2022-12-08,79.11,2024-03-09,42,2448.22
727,2023-05-29,488.82,2024-04-19,37,3742.81
727,2023-11-24,171.44,2024-04-19,35,3742.81
727,2023-08-26,354.31,2024-04-19,27,3742.81
727,2023-05-17,129.55,2024-04-19,41,3742.81
727,2022-07-14,58.32,2024-04-19,43,3742.81
727,2022-08-11,127.12,2024-04-19,24,3742.81
727,2023-05-18,294.56,2024-04-19,17,3742.81
727,2023-05-27,72.98,2024-04-19,22,3742.81
727,2022-10-23,97.7,2024-04-19,30,3742.81
727,2022-10-29,257.74,2024-04-19,30,3742.81
727,2022-09-14,443.82,2024-04-19,2,3742.81
727,2023-01-29,77.75,2024-04-19,26,3742.81
727,2023-04-26,356.62,2024-04-19,25,3742.81
727,2023-03-04,404.0,2024-04-19,23,3742.81
727,2022-09-23,159.87,2024-04-19,50,3742.81
727,2022-06-29,248.21,2024-04-19,22,3742.81
728,2023-08-27,396.04,2023-09-15,32,396.04
729,2022-11-08,187.46,2023-10-24,49,5018.32
729,2023-02-07,463.42,2023-10-24,26,5018.32
729,2022-10-18,251.66,2023-10-24,23,5018.32
729,2023-07-04,209.64,2023-10-24,36,5018.32
729,2022-12-02,455.04,2023-10-24,46,5018.32
729,2023-01-24,160.85,2023-10-24,3,5018.32
729,2023-01-08,410.52,2023-10-24,1,5018.32
729,2022-11-19,320.74,2023-10-24,29,5018.32
729,2022-10-05,174.16,2023-10-24,30,5018.32
729,2022-10-30,327.01,2023-10-24,24,5018.32
729,2023-02-02,379.11,2023-10-24,33,5018.32
729,2023-04-19,15.5,2023-10-24,24,5018.32
729,2022-12-26,246.21,2023-10-24,29,5018.32
729,2022-12-21,58.56,2023-10-24,48,5018.32
729,2022-10-02,428.5,2023-10-24,9,5018.32
729,2022-08-30,441.53,2023-10-24,17,5018.32
729,2023-06-05,177.8,2023-10-24,9,5018.32
729,2022-07-26,310.61,2023-10-24,43,5018.32
730,2022-07-28,198.19,2023-06-24,10,2699.6
730,2023-01-02,234.83,2023-06-24,48,2699.6
730,2023-05-31,204.19,2023-06-24,14,2699.6
730,2022-12-09,201.22,2023-06-24,17,2699.6
730,2023-01-20,360.81,2023-06-24,49,2699.6
730,2023-05-24,227.32,2023-06-24,49,2699.6
730,2022-09-20,462.91,2023-06-24,30,2699.6
730,2022-11-12,20.01,2023-06-24,25,2699.6
730,2023-02-12,43.28,2023-06-24,14,2699.6
730,2023-05-03,137.25,2023-06-24,49,2699.6
730,2023-02-13,145.3,2023-06-24,31,2699.6
730,2023-02-05,54.9,2023-06-24,5,2699.6
730,2022-11-26,409.39,2023-06-24,28,2699.6
731,2023-08-21,434.35,2024-06-08,34,4863.4
731,2022-07-18,21.63,2024-06-08,2,4863.4
731,2024-04-06,388.63,2024-06-08,23,4863.4
731,2022-11-15,16.08,2024-06-08,19,4863.4
731,2024-05-17,20.59,2024-06-08,27,4863.4
731,2022-09-07,161.12,2024-06-08,44,4863.4
731,2023-11-14,153.28,2024-06-08,32,4863.4
731,2023-10-14,296.35,2024-06-08,48,4863.4
731,2023-02-16,409.19,2024-06-08,46,4863.4
731,2023-03-02,404.26,2024-06-08,37,4863.4
731,2023-08-25,398.27,2024-06-08,34,4863.4
731,2023-07-23,407.68,2024-06-08,10,4863.4
731,2024-04-17,342.69,2024-06-08,31,4863.4
731,2023-02-03,221.73,2024-06-08,11,4863.4
731,2023-09-26,150.7,2024-06-08,50,4863.4
731,2023-07-29,57.74,2024-06-08,20,4863.4
731,2023-03-20,483.29,2024-06-08,36,4863.4
731,2023-02-18,495.82,2024-06-08,30,4863.4
732,2022-08-09,36.48,2024-04-27,22,2503.91
732,2024-02-21,420.91,2024-04-27,32,2503.91
732,2024-02-04,389.06,2024-04-27,34,2503.91
732,2022-10-19,496.5,2024-04-27,33,2503.91
732,2024-02-12,289.16,2024-04-27,13,2503.91
732,2023-02-06,457.59,2024-04-27,39,2503.91
732,2024-03-14,414.21,2024-04-27,26,2503.91
733,2022-10-04,490.69,2023-10-19,7,3704.38
733,2023-09-04,257.8,2023-10-19,25,3704.38
733,2023-08-04,431.59,2023-10-19,5,3704.38
733,2023-01-18,157.42,2023-10-19,49,3704.38
733,2023-04-17,470.18,2023-10-19,10,3704.38
733,2023-09-15,499.83,2023-10-19,11,3704.38
733,2023-07-15,247.26,2023-10-19,43,3704.38
733,2022-07-08,354.4,2023-10-19,45,3704.38
733,2023-10-06,59.8,2023-10-19,34,3704.38
733,2023-03-20,23.15,2023-10-19,41,3704.38
733,2022-11-03,372.89,2023-10-19,50,3704.38
733,2023-10-02,223.52,2023-10-19,0,3704.38
733,2022-11-28,115.85,2023-10-19,10,3704.38
734,2024-02-01,153.91,2024-04-23,22,3937.26
734,2023-07-19,185.67,2024-04-23,27,3937.26
734,2024-01-23,231.48,2024-04-23,22,3937.26
734,2024-03-20,112.52,2024-04-23,19,3937.26
734,2023-10-24,418.12,2024-04-23,50,3937.26
734,2023-03-19,305.44,2024-04-23,2,3937.26
734,2023-02-24,290.76,2024-04-23,26,3937.26
734,2023-07-30,449.86,2024-04-23,50,3937.26
734,2022-11-29,31.83,2024-04-23,50,3937.26
734,2022-08-16,220.07,2024-04-23,26,3937.26
734,2024-01-16,424.02,2024-04-23,39,3937.26
734,2022-12-31,379.98,2024-04-23,7,3937.26
734,2024-01-30,188.38,2024-04-23,27,3937.26
734,2024-04-19,165.47,2024-04-23,50,3937.26
734,2023-08-04,379.75,2024-04-23,41,3937.26
735,2023-08-11,240.45,2024-02-17,11,5328.25
735,2023-05-04,220.12,2024-02-17,3,5328.25
735,2023-06-29,481.77,2024-02-17,22,5328.25
735,2023-06-20,285.94,2024-02-17,32,5328.25
735,2022-08-26,372.56,2024-02-17,33,5328.25
735,2024-01-09,374.57,2024-02-17,43,5328.25
735,2023-11-02,317.38,2024-02-17,16,5328.25
735,2023-09-26,496.05,2024-02-17,41,5328.25
735,2024-02-10,464.02,2024-02-17,36,5328.25
735,2023-05-17,474.88,2024-02-17,23,5328.25
735,2022-11-17,53.81,2024-02-17,33,5328.25
735,2023-09-25,470.13,2024-02-17,40,5328.25
735,2023-01-05,305.52,2024-02-17,44,5328.25
735,2022-10-14,429.94,2024-02-17,49,5328.25
735,2023-04-17,20.36,2024-02-17,50,5328.25
735,2022-12-11,183.12,2024-02-17,43,5328.25
735,2023-08-26,137.63,2024-02-17,35,5328.25
736,2023-03-25,377.17,2023-09-07,49,1928.02
736,2023-07-25,76.35,2023-09-07,41,1928.02
736,2023-03-08,488.13,2023-09-07,34,1928.02
736,2022-09-18,475.27,2023-09-07,30,1928.02
736,2023-04-13,317.01,2023-09-07,48,1928.02
736,2023-08-23,194.09,2023-09-07,36,1928.02
737,2022-06-22,423.5,2023-12-04,8,3722.86
737,2023-08-25,125.85,2023-12-04,9,3722.86
737,2022-07-18,221.7,2023-12-04,41,3722.86
737,2023-10-28,281.17,2023-12-04,27,3722.86
737,2022-06-21,115.7,2023-12-04,7,3722.86
737,2023-07-12,272.84,2023-12-04,39,3722.86
737,2022-10-29,214.94,2023-12-04,34,3722.86
737,2023-10-02,203.61,2023-12-04,24,3722.86
737,2023-04-11,40.05,2023-12-04,49,3722.86
737,2023-08-13,70.56,2023-12-04,0,3722.86
737,2022-11-13,290.89,2023-12-04,32,3722.86
737,2023-06-09,309.95,2023-12-04,3,3722.86
737,2022-07-31,38.26,2023-12-04,6,3722.86
737,2023-09-28,434.42,2023-12-04,31,3722.86
737,2022-12-28,185.48,2023-12-04,9,3722.86
737,2023-06-04,493.94,2023-12-04,11,3722.86
738,2024-01-18,74.27,2024-06-09,24,4103.7300000000005
738,2024-03-02,143.81,2024-06-09,43,4103.7300000000005
738,2024-02-24,430.37,2024-06-09,33,4103.7300000000005
738,2024-02-28,188.61,2024-06-09,34,4103.7300000000005
738,2023-08-18,232.63,2024-06-09,48,4103.7300000000005
738,2022-10-26,177.79,2024-06-09,28,4103.7300000000005
738,2023-10-14,438.74,2024-06-09,6,4103.7300000000005
738,2022-06-23,13.66,2024-06-09,4,4103.7300000000005
738,2023-12-05,259.29,2024-06-09,48,4103.7300000000005
738,2022-06-30,387.14,2024-06-09,28,4103.7300000000005
738,2024-02-17,447.48,2024-06-09,20,4103.7300000000005
738,2022-09-05,454.38,2024-06-09,23,4103.7300000000005
738,2024-03-01,323.49,2024-06-09,31,4103.7300000000005
738,2024-01-26,42.22,2024-06-09,49,4103.7300000000005
738,2023-06-06,489.85,2024-06-09,2,4103.7300000000005
739,2023-06-04,485.04,2023-07-07,29,2366.07
739,2023-01-23,21.17,2023-07-07,24,2366.07
739,2022-11-04,211.41,2023-07-07,23,2366.07
739,2023-04-06,294.04,2023-07-07,21,2366.07
739,2022-12-06,71.91,2023-07-07,35,2366.07
739,2023-01-31,468.54,2023-07-07,40,2366.07
739,2022-08-21,285.87,2023-07-07,35,2366.07
739,2022-10-29,224.45,2023-07-07,36,2366.07
739,2022-07-25,303.64,2023-07-07,41,2366.07
740,2023-04-20,399.88,2023-07-30,33,2112.12
740,2022-11-19,27.5,2023-07-30,9,2112.12
740,2023-01-17,91.06,2023-07-30,14,2112.12
740,2022-07-26,171.96,2023-07-30,18,2112.12
740,2022-09-29,25.16,2023-07-30,46,2112.12
740,2023-05-11,181.31,2023-07-30,2,2112.12
740,2023-01-09,220.27,2023-07-30,17,2112.12
740,2022-06-30,206.09,2023-07-30,33,2112.12
740,2023-03-30,165.69,2023-07-30,17,2112.12
740,2023-04-15,118.36,2023-07-30,43,2112.12
740,2023-06-30,132.96,2023-07-30,32,2112.12
740,2022-09-14,163.18,2023-07-30,20,2112.12
740,2022-06-29,91.02,2023-07-30,37,2112.12
740,2022-11-28,47.38,2023-07-30,0,2112.12
740,2022-09-17,70.3,2023-07-30,20,2112.12
741,2024-01-23,258.73,2024-03-18,38,508.57
741,2024-03-11,68.95,2024-03-18,31,508.57
741,2023-09-11,180.89,2024-03-18,50,508.57
742,2023-11-04,323.25,2024-01-27,5,3397.15
742,2023-06-06,52.97,2024-01-27,1,3397.15
742,2023-02-07,154.33,2024-01-27,34,3397.15
742,2023-08-22,137.11,2024-01-27,47,3397.15
742,2023-01-22,204.88,2024-01-27,14,3397.15
742,2022-09-20,47.38,2024-01-27,31,3397.15
742,2022-09-21,47.47,2024-01-27,9,3397.15
742,2023-06-19,45.81,2024-01-27,50,3397.15
742,2022-10-23,64.32,2024-01-27,7,3397.15
742,2022-07-21,334.39,2024-01-27,5,3397.15
742,2023-12-14,429.13,2024-01-27,15,3397.15
742,2022-09-19,91.24,2024-01-27,15,3397.15
742,2023-06-30,442.85,2024-01-27,34,3397.15
742,2022-09-17,226.08,2024-01-27,30,3397.15
742,2023-05-19,388.63,2024-01-27,31,3397.15
742,2023-02-03,82.21,2024-01-27,50,3397.15
742,2024-01-10,275.11,2024-01-27,45,3397.15
742,2024-01-15,49.99,2024-01-27,23,3397.15
743,2022-10-02,343.7,2023-06-21,6,3372.82
743,2022-10-03,364.98,2023-06-21,23,3372.82
743,2023-03-16,416.79,2023-06-21,2,3372.82
743,2022-12-18,17.75,2023-06-21,31,3372.82
743,2022-12-24,488.92,2023-06-21,35,3372.82
743,2022-08-04,472.5,2023-06-21,31,3372.82
743,2022-06-28,171.83,2023-06-21,13,3372.82
743,2023-01-16,275.78,2023-06-21,16,3372.82
743,2023-04-07,386.84,2023-06-21,20,3372.82
743,2022-10-22,433.73,2023-06-21,37,3372.82
744,2023-02-03,160.65,2024-05-25,39,3811.46
744,2023-03-19,335.4,2024-05-25,20,3811.46
744,2022-09-19,199.54,2024-05-25,48,3811.46
744,2024-01-05,490.72,2024-05-25,47,3811.46
744,2024-04-06,479.38,2024-05-25,6,3811.46
744,2024-03-25,120.23,2024-05-25,5,3811.46
744,2023-04-13,368.81,2024-05-25,22,3811.46
744,2023-08-14,30.02,2024-05-25,6,3811.46
744,2023-05-01,343.48,2024-05-25,20,3811.46
744,2023-01-24,83.05,2024-05-25,4,3811.46
744,2024-01-04,204.77,2024-05-25,26,3811.46
744,2024-04-26,351.72,2024-05-25,2,3811.46
744,2023-07-10,367.25,2024-05-25,33,3811.46
744,2023-01-13,276.44,2024-05-25,6,3811.46
745,2022-12-07,59.76,2023-11-02,2,696.7
745,2023-05-20,412.72,2023-11-02,29,696.7
745,2022-08-30,224.22,2023-11-02,11,696.7
746,2023-12-09,494.08,2024-04-19,10,3218.26
746,2023-03-27,256.22,2024-04-19,46,3218.26
746,2023-10-04,173.24,2024-04-19,14,3218.26
746,2024-02-27,136.71,2024-04-19,26,3218.26
746,2023-04-13,109.85,2024-04-19,48,3218.26
746,2023-04-15,22.13,2024-04-19,11,3218.26
746,2022-07-25,55.45,2024-04-19,37,3218.26
746,2022-09-01,343.21,2024-04-19,16,3218.26
746,2022-07-08,169.45,2024-04-19,50,3218.26
746,2023-12-18,61.56,2024-04-19,11,3218.26
746,2023-05-14,184.77,2024-04-19,44,3218.26
746,2023-05-08,86.74,2024-04-19,50,3218.26
746,2024-02-11,373.61,2024-04-19,20,3218.26
746,2024-03-24,383.42,2024-04-19,33,3218.26
746,2023-07-26,201.57,2024-04-19,50,3218.26
746,2022-12-31,166.25,2024-04-19,28,3218.26
747,2022-11-20,401.47,2023-09-22,40,3640.73
747,2023-08-19,333.79,2023-09-22,44,3640.73
747,2022-12-21,274.08,2023-09-22,2,3640.73
747,2022-08-06,341.61,2023-09-22,33,3640.73
747,2022-12-03,379.37,2023-09-22,3,3640.73
747,2023-06-20,447.91,2023-09-22,6,3640.73
747,2023-02-27,351.91,2023-09-22,8,3640.73
747,2022-09-23,310.9,2023-09-22,24,3640.73
747,2022-09-12,373.28,2023-09-22,13,3640.73
747,2022-11-09,426.41,2023-09-22,28,3640.73
748,2023-11-07,262.94,2023-12-14,30,1052.09
748,2023-08-29,68.14,2023-12-14,1,1052.09
748,2023-01-20,331.63,2023-12-14,48,1052.09
748,2022-12-12,389.38,2023-12-14,38,1052.09
749,2023-05-26,440.22,2024-02-13,46,2579.0299999999997
749,2022-08-05,64.09,2024-02-13,47,2579.0299999999997
749,2022-07-28,246.38,2024-02-13,48,2579.0299999999997
749,2023-04-05,20.36,2024-02-13,28,2579.0299999999997
749,2023-10-06,431.36,2024-02-13,26,2579.0299999999997
749,2023-06-06,53.84,2024-02-13,28,2579.0299999999997
749,2023-08-10,210.8,2024-02-13,43,2579.0299999999997
749,2022-09-19,335.32,2024-02-13,3,2579.0299999999997
749,2022-10-21,342.33,2024-02-13,25,2579.0299999999997
749,2023-11-20,89.49,2024-02-13,39,2579.0299999999997
749,2024-02-01,256.59,2024-02-13,20,2579.0299999999997
749,2023-03-08,88.25,2024-02-13,3,2579.0299999999997
750,2023-10-04,85.56,2024-02-17,6,671.46
750,2023-06-15,400.58,2024-02-17,13,671.46
750,2022-07-28,185.32,2024-02-17,17,671.46
751,2022-08-09,168.92,2023-09-12,7,4137.49
751,2022-09-21,355.59,2023-09-12,42,4137.49
751,2023-02-18,182.09,2023-09-12,18,4137.49
751,2022-09-16,125.03,2023-09-12,46,4137.49
751,2022-08-25,480.96,2023-09-12,7,4137.49
751,2022-11-04,145.06,2023-09-12,29,4137.49
751,2023-07-31,137.88,2023-09-12,26,4137.49
751,2022-12-23,103.78,2023-09-12,16,4137.49
751,2022-08-21,432.77,2023-09-12,0,4137.49
751,2023-02-05,90.69,2023-09-12,35,4137.49
751,2022-09-22,30.86,2023-09-12,1,4137.49
751,2023-06-24,112.1,2023-09-12,45,4137.49
751,2022-07-14,125.1,2023-09-12,49,4137.49
751,2022-09-27,174.93,2023-09-12,18,4137.49
751,2022-11-05,260.33,2023-09-12,21,4137.49
751,2023-01-26,153.75,2023-09-12,11,4137.49
751,2023-05-17,345.96,2023-09-12,42,4137.49
751,2022-11-14,494.99,2023-09-12,17,4137.49
751,2023-08-10,216.7,2023-09-12,24,4137.49
752,2023-06-25,90.75,2023-06-27,28,2644.14
752,2022-11-22,460.16,2023-06-27,11,2644.14
752,2022-12-03,498.58,2023-06-27,47,2644.14
752,2023-06-26,430.94,2023-06-27,47,2644.14
752,2022-08-29,484.03,2023-06-27,13,2644.14
752,2022-07-16,478.18,2023-06-27,32,2644.14
752,2022-12-30,201.5,2023-06-27,22,2644.14
753,2022-09-18,331.7,2023-09-20,1,2348.83
753,2023-04-07,349.08,2023-09-20,8,2348.83
753,2022-08-15,89.02,2023-09-20,23,2348.83
753,2022-08-01,458.69,2023-09-20,5,2348.83
753,2023-05-21,457.16,2023-09-20,30,2348.83
753,2023-08-29,89.14,2023-09-20,39,2348.83
753,2023-02-12,237.25,2023-09-20,6,2348.83
753,2022-08-01,33.17,2023-09-20,1,2348.83
753,2022-10-26,303.62,2023-09-20,31,2348.83
754,2023-05-14,255.78,2023-10-08,46,4673.57
754,2022-10-04,371.31,2023-10-08,4,4673.57
754,2023-09-23,353.67,2023-10-08,38,4673.57
754,2023-01-12,319.95,2023-10-08,50,4673.57
754,2023-03-14,365.91,2023-10-08,15,4673.57
